reqStreamId, pushStreamId,face_req_time,face_end_time,face_dow_thrp,face_late,face_cancel, iter_id,sid,fid,layerId, face_br,face_size,face_ini_weight
1379,0,27989.62,28099.39,573.92,0,0,60,28,11,1,63,63.00,20.00
1381,0,27989.62,28108.31,530.76,0,0,60,28,14,1,63,63.00,20.00
1383,0,27989.62,28132.55,804.59,0,0,60,28,17,2,115,115.00,20.00
1385,0,27989.62,28156.47,689.25,0,0,60,28,20,2,115,115.00,20.00
1387,0,27989.62,28184.78,589.27,0,0,60,28,19,2,115,115.00,20.00
1389,0,27989.62,28208.48,525.45,0,0,60,28,18,2,115,115.00,20.00
1391,0,27989.62,28233.14,472.23,0,0,60,28,8,2,115,115.00,20.00
1393,0,27989.62,28254.64,433.93,0,0,60,28,6,2,115,115.00,20.00
1395,0,27989.62,28278.55,398.02,0,0,60,28,13,2,115,115.00,20.00
1397,0,27989.62,28301.50,368.73,0,0,60,28,11,2,115,115.00,20.00
1399,0,27989.62,28326.52,341.35,0,0,60,28,14,2,115,115.00,20.00
1401,0,27989.62,28376.41,625.66,0,0,60,28,17,3,242,242.00,20.00
1403,0,27989.62,28428.20,551.78,0,0,60,28,20,3,242,242.00,20.00
1405,0,27989.62,28478.70,494.81,0,0,60,28,19,3,242,242.00,20.00
1407,0,27989.62,28610.50,389.77,0,0,60,28,18,3,242,242.00,20.00
1411,0,28457.61,28628.79,368.03,0,0,60,28,12,1,63,63.00,10.00
1413,0,28457.62,28682.00,512.50,0,0,60,28,12,2,115,115.00,10.00
1409,0,27989.62,28718.19,332.16,0,0,60,28,8,3,242,242.00,20.00
1415,0,28457.62,28722.75,912.74,0,0,60,28,12,3,242,242.00,10.00
1417,0,28457.62,28767.96,1556.37,0,0,60,28,12,4,483,483.00,10.00
1419,0,28768.04,29014.17,4729.34,0,0,61,34,0,0,1164,1164.00,20.00
1421,0,29014.63,29028.14,4662.87,0,0,62,29,20,1,63,63.00,20.00
1423,0,29014.63,29042.57,2254.83,0,0,62,29,1,1,63,63.00,20.00
1425,0,29014.63,29057.47,1470.55,0,0,62,29,18,1,63,63.00,20.00
1427,0,29014.63,29066.80,1207.73,0,0,62,29,3,1,63,63.00,20.00
1429,0,29014.63,29081.35,944.23,0,0,62,29,17,1,63,63.00,20.00
1431,0,29014.63,29097.28,762.25,0,0,62,29,12,1,63,63.00,20.00
1433,0,29014.63,29106.97,682.33,0,0,62,29,19,1,63,63.00,20.00
1435,0,29014.64,29121.87,587.50,0,0,62,29,14,1,63,63.00,20.00
1437,0,29014.64,29147.69,864.34,0,0,62,29,20,2,115,115.00,20.00
1439,0,29014.64,29171.89,731.30,0,0,62,29,1,2,115,115.00,20.00
1441,0,29014.64,29196.53,632.25,0,0,62,29,18,2,115,115.00,20.00
1443,0,29014.64,29219.36,561.75,0,0,62,29,3,2,115,115.00,20.00
1445,0,29014.64,29243.85,501.74,0,0,62,29,17,2,115,115.00,20.00
1447,0,29014.64,29264.84,459.64,0,0,62,29,12,2,115,115.00,20.00
1449,0,29014.65,29289.25,418.78,0,0,62,29,19,2,115,115.00,20.00
1451,0,29014.65,29317.58,379.61,0,0,62,29,14,2,115,115.00,20.00
1453,0,29014.65,29368.27,684.35,0,0,62,29,20,3,242,242.00,20.00
1455,0,29014.65,29416.10,602.82,0,0,62,29,1,3,242,242.00,20.00
1457,0,29014.65,29468.16,533.61,0,0,62,29,18,3,242,242.00,20.00
1461,0,29014.65,-19139031.72,-0.00,0,0,62,29,17,3,242,0.00,20.00
1459,0,29014.65,29518.58,480.23,0,0,62,29,3,3,242,242.00,20.00
1465,0,29468.20,29677.27,301.33,0,0,62,29,2,1,63,63.00,10.00
1471,0,29468.20,29677.33,301.24,0,0,62,29,4,1,63,63.00,10.00
1467,0,29468.20,29756.30,399.17,0,0,62,29,2,2,115,115.00,10.00
1473,0,29468.20,29756.33,399.12,0,0,62,29,4,2,115,115.00,10.00
1463,0,29014.65,29756.38,326.26,0,0,62,29,12,3,242,242.00,20.00
1469,0,29468.20,29764.98,815.42,0,0,62,29,2,3,242,242.00,10.00
1475,0,29468.20,29765.00,815.37,0,0,62,29,4,3,242,242.00,10.00
1477,0,29765.04,30007.67,4797.59,0,0,63,35,0,0,1164,1164.00,20.00
1479,0,30007.87,30022.17,4404.36,0,0,64,30,4,1,63,63.00,20.00
1481,0,30007.87,30036.64,2189.55,0,0,64,30,1,1,63,63.00,20.00
1483,0,30007.87,30051.26,1452.08,0,0,64,30,2,1,63,63.00,20.00
1485,0,30007.87,30061.29,1179.20,0,0,64,30,3,1,63,63.00,20.00
1487,0,30007.87,30075.88,926.40,0,0,64,30,20,1,63,63.00,20.00
1489,0,30007.87,30090.03,766.82,0,0,64,30,18,1,63,63.00,20.00
1491,0,30007.87,30104.23,653.83,0,0,64,30,14,1,63,63.00,20.00
1493,0,30007.87,30118.01,572.02,0,0,64,30,12,1,63,63.00,20.00
1495,0,30007.87,30127.84,525.14,0,0,64,30,16,1,63,63.00,20.00
1497,0,30007.87,30152.04,797.69,0,0,64,30,4,2,115,115.00,20.00
1499,0,30007.87,30176.42,682.31,0,0,64,30,1,2,115,115.00,20.00
1501,0,30007.87,30200.83,595.99,0,0,64,30,2,2,115,115.00,20.00
1503,0,30007.87,30228.11,522.16,0,0,64,30,3,2,115,115.00,20.00
1505,0,30007.87,30252.57,469.97,0,0,64,30,20,2,115,115.00,20.00
1507,0,30007.87,30273.49,432.96,0,0,64,30,18,2,115,115.00,20.00
1509,0,30007.87,30298.42,395.80,0,0,64,30,14,2,115,115.00,20.00
1511,0,30007.88,30322.06,366.02,0,0,64,30,12,2,115,115.00,20.00
1513,0,30007.88,30347.52,338.58,0,0,64,30,16,2,115,115.00,20.00
1515,0,30007.88,30395.38,624.50,0,0,64,30,4,3,242,242.00,20.00
1517,0,30007.88,30450.47,546.77,0,0,64,30,1,3,242,242.00,20.00
1519,0,30007.88,30501.13,490.62,0,0,64,30,2,3,242,242.00,20.00
1521,0,30007.88,30548.81,447.38,0,0,64,30,3,3,242,242.00,20.00
1523,0,30007.88,30601.31,407.80,0,0,64,30,20,3,242,242.00,20.00
1525,0,30007.88,30652.40,375.47,0,0,64,30,18,3,242,242.00,20.00
1527,0,30652.45,30897.00,4759.76,0,0,65,36,0,0,1164,1164.00,20.00
1529,0,30997.30,31011.14,4552.35,0,0,66,31,4,1,63,63.00,20.00
1531,0,30997.30,31025.88,2204.88,0,0,66,31,1,1,63,63.00,20.00
1533,0,30997.30,31040.24,1467.40,0,0,66,31,2,1,63,63.00,20.00
1535,0,30997.30,31049.88,1198.29,0,0,66,31,3,1,63,63.00,20.00
1537,0,30997.31,31064.89,932.19,0,0,66,31,20,1,63,63.00,20.00
1539,0,30997.31,31078.99,771.28,0,0,66,31,18,1,63,63.00,20.00
1541,0,30997.31,31093.67,653.79,0,0,66,31,14,1,63,63.00,20.00
1543,0,30997.31,31103.22,594.82,0,0,66,31,16,1,63,63.00,20.00
1545,0,30997.31,31116.67,527.78,0,0,66,31,12,1,63,63.00,20.00
1547,0,30997.31,31141.11,799.72,0,0,66,31,4,2,115,115.00,20.00
1549,0,30997.31,31165.14,685.22,0,0,66,31,1,2,115,115.00,20.00
1551,0,30997.31,31189.34,598.86,0,0,66,31,2,2,115,115.00,20.00
1553,0,30997.31,31213.34,532.34,0,0,66,31,3,2,115,115.00,20.00
1555,0,30997.31,31241.11,471.69,0,0,66,31,20,2,115,115.00,20.00
1557,0,30997.31,31265.55,428.71,0,0,66,31,18,2,115,115.00,20.00
1559,0,30997.31,31287.05,396.91,0,0,66,31,14,2,115,115.00,20.00
1561,0,30997.31,31311.39,366.14,0,0,66,31,16,2,115,115.00,20.00
1563,0,30997.31,31335.11,340.44,0,0,66,31,12,2,115,115.00,20.00
1565,0,30997.31,31387.29,620.54,0,0,66,31,4,3,242,242.00,20.00
1567,0,30997.31,31437.82,549.36,0,0,66,31,1,3,242,242.00,20.00
1573,0,30997.31,-19139031.72,-0.00,0,0,66,31,20,3,242,0.00,20.00
1575,0,30997.31,-19139031.72,-0.00,0,0,66,31,18,3,242,0.00,20.00
1569,0,30997.31,31485.03,496.19,0,0,66,31,2,3,242,242.00,20.00
1577,0,31448.19,31635.75,335.91,0,0,66,31,10,1,63,63.00,10.00
1581,0,31448.20,31635.81,335.79,0,0,66,31,21,1,63,63.00,10.00
1585,0,31448.20,31635.83,335.77,0,0,66,31,23,1,63,63.00,10.00
1579,0,31448.20,31650.59,568.20,0,0,66,31,10,2,115,115.00,10.00
1587,0,31448.20,31650.65,568.03,0,0,66,31,23,2,115,115.00,10.00
1583,0,31448.20,31650.67,567.98,0,0,66,31,21,2,115,115.00,10.00
1571,0,30997.31,31650.68,370.39,0,0,66,31,3,3,242,242.00,20.00
1589,0,31650.72,31894.10,4782.72,0,0,67,37,0,0,1164,1164.00,20.00
1591,0,31994.67,32010.70,3931.11,0,0,68,32,10,1,63,63.00,20.00
1593,0,31994.67,32025.06,2073.32,0,0,68,32,1,1,63,63.00,20.00
1595,0,31994.67,32039.98,1390.42,0,0,68,32,2,1,63,63.00,20.00
1597,0,31994.67,32049.26,1153.99,0,0,68,32,4,1,63,63.00,20.00
1599,0,31994.67,32065.83,885.33,0,0,68,32,21,1,63,63.00,20.00
1601,0,31994.67,32079.86,739.58,0,0,68,32,12,1,63,63.00,20.00
1603,0,31994.67,32090.25,659.15,0,0,68,32,3,1,63,63.00,20.00
1605,0,31994.67,32104.40,574.18,0,0,68,32,23,1,63,63.00,20.00
1607,0,31994.67,32130.99,843.65,0,0,68,32,10,2,115,115.00,20.00
1609,0,31994.67,32154.71,718.61,0,0,68,32,1,2,115,115.00,20.00
1611,0,31994.67,32177.83,627.89,0,0,68,32,2,2,115,115.00,20.00
1613,0,31994.67,32201.81,555.18,0,0,68,32,4,2,115,115.00,20.00
1615,0,31994.67,32226.21,496.69,0,0,68,32,21,2,115,115.00,20.00
1617,0,31994.67,32250.10,450.24,0,0,68,32,12,2,115,115.00,20.00
1619,0,31994.68,32275.02,410.21,0,0,68,32,3,2,115,115.00,20.00
1621,0,31994.68,32297.42,379.85,0,0,68,32,23,2,115,115.00,20.00
1623,0,31994.68,32350.08,680.93,0,0,68,32,10,3,242,242.00,20.00
1625,0,31994.68,32398.67,599.03,0,0,68,32,1,3,242,242.00,20.00
1627,0,31994.68,32450.51,530.90,0,0,68,32,2,3,242,242.00,20.00
1629,0,31994.68,32501.07,477.89,0,0,68,32,4,3,242,242.00,20.00
1637,0,32450.58,32711.55,241.41,0,0,68,32,9,1,63,63.00,10.00
1645,0,32450.59,32711.61,241.36,0,0,68,32,22,1,63,63.00,10.00
1639,0,32450.58,32749.41,384.84,0,0,68,32,9,2,115,115.00,10.00
1647,0,32450.59,32749.47,384.76,0,0,68,32,22,2,115,115.00,10.00
1631,0,31994.68,32749.49,320.61,0,0,68,32,21,3,242,242.00,20.00
1633,0,31994.68,-19139031.72,-0.01,0,1,68,32,12,3,242,242.00,20.00
1635,0,31994.68,-19139031.72,-0.00,0,1,68,32,3,3,242,0.00,20.00
1641,0,32450.59,-19139031.72,-0.01,0,1,68,32,9,3,242,242.00,10.00
1643,0,32450.59,-19139031.72,-0.02,0,1,68,32,9,4,483,365.60,10.00
1649,0,32450.59,-19139031.72,-0.01,0,1,68,32,22,3,242,242.00,10.00
1651,0,32450.59,-19139031.72,-0.01,0,1,68,32,22,4,483,262.14,10.00
1653,0,32912.06,33212.70,3871.77,0,0,69,38,0,0,1164,1164.00,20.00
1655,0,33212.86,33226.40,4653.57,0,0,70,33,10,1,63,63.00,20.00
1657,0,33212.86,33241.03,2236.50,0,0,70,33,2,1,63,63.00,20.00
1659,0,33212.87,33255.64,1472.89,0,0,70,33,21,1,63,63.00,20.00
1661,0,33212.87,33265.89,1188.23,0,0,70,33,22,1,63,63.00,20.00
1663,0,33212.87,33279.54,944.92,0,0,70,33,23,1,63,63.00,20.00
1665,0,33212.87,33294.01,776.37,0,0,70,33,9,1,63,63.00,20.00
1667,0,33212.87,33308.58,658.20,0,0,70,33,4,1,63,63.00,20.00
1669,0,33212.87,33320.00,588.05,0,0,70,33,24,1,63,63.00,20.00
1671,0,33212.87,33334.41,518.32,0,0,70,33,12,1,63,63.00,20.00
1673,0,33212.87,33348.82,463.40,0,0,70,33,1,1,63,63.00,20.00
1675,0,33212.87,33372.80,719.05,0,0,70,33,10,2,115,115.00,20.00
1677,0,33212.87,33394.28,633.91,0,0,70,33,2,2,115,115.00,20.00
1679,0,33212.87,33418.58,559.03,0,0,70,33,21,2,115,115.00,20.00
1681,0,33212.87,33442.06,501.76,0,0,70,33,22,2,115,115.00,20.00
1683,0,33212.87,33465.98,454.35,0,0,70,33,23,2,115,115.00,20.00
1685,0,33212.87,33492.11,411.83,0,0,70,33,9,2,115,115.00,20.00
1687,0,33212.87,33516.95,378.19,0,0,70,33,4,2,115,115.00,20.00
1689,0,33212.87,33541.88,349.54,0,0,70,33,24,2,115,115.00,20.00
1691,0,33212.87,33564.13,327.40,0,0,70,33,12,2,115,115.00,20.00
1693,0,33212.87,33588.00,306.56,0,0,70,33,1,2,115,115.00,20.00
1695,0,33212.87,33638.32,568.82,0,0,70,33,10,3,242,242.00,20.00
1697,0,33212.87,33690.50,506.67,0,0,70,33,2,3,242,242.00,20.00
1699,0,33212.87,33738.42,460.47,0,0,70,33,21,3,242,242.00,20.00
1701,0,33212.87,33790.89,418.67,0,0,70,33,22,3,242,242.00,20.00
1703,0,33790.95,34035.81,4753.68,0,0,71,39,0,0,1164,1164.00,20.00
1705,0,34035.97,34049.56,4636.44,0,0,72,34,21,1,63,63.00,20.00
1707,0,34035.97,34064.16,2234.99,0,0,72,34,24,1,63,63.00,20.00
1709,0,34035.97,34078.79,1471.34,0,0,72,34,22,1,63,63.00,20.00
1711,0,34035.97,34088.30,1204.01,0,0,72,34,23,1,63,63.00,20.00
1713,0,34035.98,34102.87,941.75,0,0,72,34,9,1,63,63.00,20.00
1715,0,34035.98,34116.40,783.33,0,0,72,34,10,1,63,63.00,20.00
1717,0,34035.98,34131.05,662.65,0,0,72,34,5,1,63,63.00,20.00
1719,0,34035.98,34145.81,573.60,0,0,72,34,7,1,63,63.00,20.00
1721,0,34035.98,34155.49,527.12,0,0,72,34,2,1,63,63.00,20.00
1723,0,34035.98,34178.92,804.52,0,0,72,34,21,2,115,115.00,20.00
1725,0,34035.98,34203.10,688.12,0,0,72,34,24,2,115,115.00,20.00
1727,0,34035.98,34231.16,589.19,0,0,72,34,22,2,115,115.00,20.00
1729,0,34035.98,34255.64,523.54,0,0,72,34,23,2,115,115.00,20.00
1731,0,34035.98,34280.04,471.20,0,0,72,34,9,2,115,115.00,20.00
1733,0,34035.98,34303.28,430.22,0,0,72,34,10,2,115,115.00,20.00
1735,0,34035.98,34327.70,394.22,0,0,72,34,5,2,115,115.00,20.00
1737,0,34035.98,34350.72,365.38,0,0,72,34,7,2,115,115.00,20.00
1739,0,34035.98,34375.11,339.10,0,0,72,34,2,2,115,115.00,20.00
1741,0,34035.98,34422.97,625.34,0,0,72,34,21,3,242,242.00,20.00
1743,0,34035.98,34475.32,550.83,0,0,72,34,24,3,242,242.00,20.00
1745,0,34035.98,34525.93,493.92,0,0,72,34,22,3,242,242.00,20.00
1747,0,34035.98,34657.22,389.55,0,0,72,34,23,3,242,242.00,20.00
1751,0,34475.35,34680.61,306.94,0,0,72,34,15,1,63,63.00,10.00
1753,0,34475.36,34733.82,444.94,0,0,72,34,15,2,115,115.00,10.00
1749,0,34035.98,34765.17,331.88,0,0,72,34,9,3,242,242.00,20.00
1755,0,34475.36,34769.93,821.53,0,0,72,34,15,3,242,242.00,10.00
1757,0,34475.36,34816.96,1413.93,0,0,72,34,15,4,483,483.00,10.00
1759,0,34817.01,35059.86,4793.28,0,0,73,40,0,0,1164,1164.00,20.00
1761,0,35060.11,35073.68,4643.28,0,0,74,35,24,1,63,63.00,20.00
1763,0,35060.11,35088.56,2215.11,0,0,74,35,22,1,63,63.00,20.00
1765,0,35060.11,35102.74,1477.90,0,0,74,35,21,1,63,63.00,20.00
1767,0,35060.11,35112.62,1199.82,0,0,74,35,5,1,63,63.00,20.00
1769,0,35060.12,35126.97,942.30,0,0,74,35,23,1,63,63.00,20.00
1771,0,35060.12,35141.29,776.10,0,0,74,35,7,1,63,63.00,20.00
1773,0,35060.12,35156.02,656.93,0,0,74,35,9,1,63,63.00,20.00
1775,0,35060.12,35170.10,572.83,0,0,74,35,15,1,63,63.00,20.00
1777,0,35060.12,35179.74,526.65,0,0,74,35,10,1,63,63.00,20.00
1779,0,35060.12,35203.18,803.85,0,0,74,35,24,2,115,115.00,20.00
1781,0,35060.12,35227.24,688.11,0,0,74,35,22,2,115,115.00,20.00
1783,0,35060.12,35255.51,588.58,0,0,74,35,21,2,115,115.00,20.00
1785,0,35060.12,35280.00,523.01,0,0,74,35,5,2,115,115.00,20.00
1787,0,35060.12,35299.19,481.03,0,0,74,35,23,2,115,115.00,20.00
1789,0,35060.12,35325.26,433.74,0,0,74,35,7,2,115,115.00,20.00
1791,0,35060.12,35351.80,394.27,0,0,74,35,9,2,115,115.00,20.00
1793,0,35060.12,35372.65,367.97,0,0,74,35,15,2,115,115.00,20.00
1795,0,35060.12,35397.21,341.15,0,0,74,35,10,2,115,115.00,20.00
1797,0,35060.12,35446.95,625.61,0,0,74,35,24,3,242,242.00,20.00
1799,0,35060.12,35497.04,553.88,0,0,74,35,22,3,242,242.00,20.00
1801,0,35060.12,35552.26,491.73,0,0,74,35,21,3,242,242.00,20.00
1803,0,35060.12,35602.18,446.45,0,0,74,35,5,3,242,242.00,20.00
1805,0,35060.12,35652.93,408.23,0,0,74,35,23,3,242,242.00,20.00
1807,0,35060.12,35700.77,377.74,0,0,74,35,7,3,242,242.00,20.00
1809,0,35700.88,35946.28,4743.18,0,0,75,41,0,0,1164,1164.00,20.00
1811,0,36047.05,36060.54,4670.82,0,0,76,36,1,1,63,63.00,20.00
1813,0,36047.05,36075.20,2237.93,0,0,76,36,4,1,63,63.00,20.00
1815,0,36047.05,36089.89,1470.69,0,0,76,36,3,1,63,63.00,20.00
1817,0,36047.05,36099.61,1198.70,0,0,76,36,2,1,63,63.00,20.00
1819,0,36047.05,36114.02,940.69,0,0,76,36,10,1,63,63.00,20.00
1821,0,36047.05,36128.89,769.79,0,0,76,36,21,1,63,63.00,20.00
1823,0,36047.05,36143.53,653.01,0,0,76,36,23,1,63,63.00,20.00
1825,0,36047.05,36156.29,576.72,0,0,76,36,12,1,63,63.00,20.00
1827,0,36047.05,36180.65,860.76,0,0,76,36,1,2,115,115.00,20.00
1829,0,36047.05,36204.53,730.26,0,0,76,36,4,2,115,115.00,20.00
1831,0,36047.05,36228.97,632.14,0,0,76,36,3,2,115,115.00,20.00
1833,0,36047.05,36252.86,558.78,0,0,76,36,2,2,115,115.00,20.00
1835,0,36047.05,36276.24,501.77,0,0,76,36,10,2,115,115.00,20.00
1837,0,36047.05,36301.06,452.74,0,0,76,36,21,2,115,115.00,20.00
1839,0,36047.06,36324.06,415.16,0,0,76,36,23,2,115,115.00,20.00
1841,0,36047.06,36348.47,381.54,0,0,76,36,12,2,115,115.00,20.00
1843,0,36047.06,36401.20,683.33,0,0,76,36,1,3,242,242.00,20.00
1845,0,36047.06,36451.04,599.03,0,0,76,36,4,3,242,242.00,20.00
1847,0,36047.06,36498.80,535.70,0,0,76,36,3,3,242,242.00,20.00
1849,0,36047.06,36634.99,411.61,0,0,76,36,2,3,242,242.00,20.00
1857,0,36475.52,36656.02,349.03,0,0,76,36,16,1,63,63.00,10.00
1859,0,36475.52,36709.74,491.00,0,0,76,36,16,2,115,115.00,10.00
1851,0,36047.06,36742.08,348.19,0,0,76,36,10,3,242,242.00,20.00
1861,0,36475.52,36797.36,751.92,0,0,76,36,16,3,242,242.00,10.00
1853,0,36047.06,36825.31,310.95,0,0,76,36,21,3,242,242.00,20.00
1855,0,36047.06,36890.17,287.03,0,0,76,36,23,3,242,242.00,20.00
1863,0,36475.52,36890.25,1164.63,0,0,76,36,16,4,483,483.00,10.00
1865,0,36890.29,37134.12,4773.86,0,0,77,42,0,0,1164,1164.00,20.00
1867,0,37134.31,37148.43,4460.18,0,0,78,37,3,1,63,63.00,20.00
1869,0,37134.31,37162.69,2219.56,0,0,78,37,4,1,63,63.00,20.00
1871,0,37134.33,37177.33,1465.08,0,0,78,37,1,1,63,63.00,20.00
1873,0,37134.33,37186.67,1203.67,0,0,78,37,2,1,63,63.00,20.00
1875,0,37134.33,37201.12,943.35,0,0,78,37,10,1,63,63.00,20.00
1877,0,37134.33,37216.53,766.50,0,0,78,37,12,1,63,63.00,20.00
1879,0,37134.33,37228.12,671.75,0,0,78,37,18,1,63,63.00,20.00
1881,0,37134.33,37242.14,584.37,0,0,78,37,21,1,63,63.00,20.00
1883,0,37134.33,37266.85,867.81,0,0,78,37,3,2,115,115.00,20.00
1885,0,37134.34,37291.63,731.11,0,0,78,37,4,2,115,115.00,20.00
1887,0,37134.34,37316.40,631.64,0,0,78,37,1,2,115,115.00,20.00
1889,0,37134.34,37340.44,557.96,0,0,78,37,2,2,115,115.00,20.00
1891,0,37134.34,37361.84,505.48,0,0,78,37,10,2,115,115.00,20.00
1893,0,37134.34,37386.18,456.62,0,0,78,37,12,2,115,115.00,20.00
1895,0,37134.34,37409.26,418.30,0,0,78,37,18,2,115,115.00,20.00
1897,0,37134.34,37433.27,384.70,0,0,78,37,21,2,115,115.00,20.00
1899,0,37134.34,37484.04,692.02,0,0,78,37,3,3,242,242.00,20.00
1907,0,37134.34,-19139031.72,-0.00,0,0,78,37,10,3,242,0.00,20.00
1909,0,37134.34,-19139031.72,-0.00,0,0,78,37,12,3,242,0.00,20.00
1911,0,37134.34,-19139031.72,-0.00,0,0,78,37,18,3,242,0.00,20.00
1901,0,37134.34,37538.64,598.57,0,0,78,37,4,3,242,242.00,20.00
1903,0,37134.34,37588.99,532.28,0,0,78,37,1,3,242,242.00,20.00
1905,0,37134.34,37691.60,434.27,0,0,78,37,2,3,242,242.00,20.00
1913,0,37533.89,37691.64,399.37,0,0,78,37,14,1,63,63.00,10.00
1915,0,37533.89,37691.65,399.34,0,0,78,37,16,1,63,63.00,10.00
1917,0,37533.89,37691.66,399.32,0,0,78,37,20,1,63,63.00,10.00
1919,0,37533.89,37691.67,399.29,0,0,78,37,23,1,63,63.00,10.00
1921,0,37691.71,37937.54,4735.00,0,0,79,43,0,0,1164,1164.00,20.00
1923,0,38037.81,38052.27,4357.75,0,0,80,38,4,1,63,63.00,20.00
1925,0,38037.81,38066.98,2159.75,0,0,80,38,1,1,63,63.00,20.00
1927,0,38037.81,38081.55,1440.53,0,0,80,38,3,1,63,63.00,20.00
1929,0,38037.81,38090.68,1191.67,0,0,80,38,2,1,63,63.00,20.00
1931,0,38037.81,38106.03,923.60,0,0,80,38,14,1,63,63.00,20.00
1933,0,38037.82,38120.11,765.57,0,0,80,38,16,1,63,63.00,20.00
1935,0,38037.82,38134.75,649.89,0,0,80,38,20,1,63,63.00,20.00
1937,0,38037.82,38144.51,590.47,0,0,80,38,18,1,63,63.00,20.00
1939,0,38037.82,38158.70,521.17,0,0,80,38,23,1,63,63.00,20.00
1941,0,38037.82,38181.76,798.93,0,0,80,38,4,2,115,115.00,20.00
1943,0,38037.82,38205.71,684.98,0,0,80,38,1,2,115,115.00,20.00
1945,0,38037.82,38229.91,598.67,0,0,80,38,3,2,115,115.00,20.00
1947,0,38037.82,38254.36,531.08,0,0,80,38,2,2,115,115.00,20.00
1949,0,38037.82,38278.29,478.23,0,0,80,38,14,2,115,115.00,20.00
1951,0,38037.82,38305.58,429.48,0,0,80,38,16,2,115,115.00,20.00
1953,0,38037.82,38329.99,393.61,0,0,80,38,20,2,115,115.00,20.00
1955,0,38037.82,38354.58,363.05,0,0,80,38,18,2,115,115.00,20.00
1957,0,38037.82,38376.16,339.89,0,0,80,38,23,2,115,115.00,20.00
1959,0,38037.82,38427.79,620.56,0,0,80,38,4,3,242,242.00,20.00
1961,0,38037.82,38478.83,548.74,0,0,80,38,1,3,242,242.00,20.00
1963,0,38037.82,38528.37,493.33,0,0,80,38,3,3,242,242.00,20.00
1965,0,38037.82,38581.98,444.73,0,0,80,38,2,3,242,242.00,20.00
1967,0,38037.82,38632.60,406.88,0,0,80,38,14,3,242,242.00,20.00
1969,0,38037.82,38678.90,377.49,0,0,80,38,16,3,242,242.00,20.00
1971,0,38679.00,38924.99,4731.75,0,0,81,44,0,0,1164,1164.00,20.00
1973,0,39025.32,39039.25,4520.67,0,0,82,39,1,1,63,63.00,20.00
1975,0,39025.32,39053.97,2198.34,0,0,82,39,20,1,63,63.00,20.00
1977,0,39025.32,39069.08,1439.41,0,0,82,39,3,1,63,63.00,20.00
1979,0,39025.32,39077.85,1199.18,0,0,82,39,4,1,63,63.00,20.00
1981,0,39025.32,39092.45,938.48,0,0,82,39,18,1,63,63.00,20.00
1983,0,39025.32,39107.11,770.29,0,0,82,39,14,1,63,63.00,20.00
1985,0,39025.32,39121.78,653.10,0,0,82,39,2,1,63,63.00,20.00
1987,0,39025.32,39134.97,574.54,0,0,82,39,16,1,63,63.00,20.00
1989,0,39025.32,39159.27,858.53,0,0,82,39,1,2,115,115.00,20.00
1991,0,39025.32,39183.80,725.64,0,0,82,39,20,2,115,115.00,20.00
1993,0,39025.32,39207.73,630.45,0,0,82,39,3,2,115,115.00,20.00
1995,0,39025.32,39231.72,557.18,0,0,82,39,4,2,115,115.00,20.00
1997,0,39025.32,39254.61,501.56,0,0,82,39,18,2,115,115.00,20.00
1999,0,39025.32,39278.85,453.60,0,0,82,39,14,2,115,115.00,20.00
2001,0,39025.32,39303.64,413.20,0,0,82,39,2,2,115,115.00,20.00
2003,0,39025.32,39326.86,381.38,0,0,82,39,16,2,115,115.00,20.00
2005,0,39025.32,39379.15,683.95,0,0,82,39,1,3,242,242.00,20.00
2007,0,39025.32,39429.75,598.37,0,0,82,39,20,3,242,242.00,20.00
2009,0,39025.32,39479.24,533.14,0,0,82,39,3,3,242,242.00,20.00
2011,0,39025.32,39530.29,479.24,0,0,82,39,4,3,242,242.00,20.00
2017,0,39473.55,39725.71,249.84,0,0,82,39,13,1,63,63.00,10.00
2023,0,39473.55,39725.77,249.78,0,0,82,39,17,1,63,63.00,10.00
2029,0,39473.55,39725.78,249.77,0,0,82,39,19,1,63,63.00,10.00
2019,0,39473.55,39813.69,338.09,0,0,82,39,13,2,115,115.00,10.00
2025,0,39473.55,39813.73,338.06,0,0,82,39,17,2,115,115.00,10.00
2031,0,39473.55,39813.74,338.05,0,0,82,39,19,2,115,115.00,10.00
2013,0,39025.32,39837.96,297.80,0,0,82,39,18,3,242,242.00,20.00
2027,0,39473.55,39893.54,576.20,0,0,82,39,17,3,242,242.00,10.00
2015,0,39025.32,39893.60,278.71,0,0,82,39,14,3,242,242.00,20.00
2021,0,39473.55,39893.61,576.10,0,0,82,39,13,3,242,242.00,10.00
2033,0,39473.55,39893.62,576.09,0,0,82,39,19,3,242,242.00,10.00
2035,0,39893.69,40141.07,4705.44,0,0,83,45,0,0,1164,1164.00,20.00
2037,0,40141.25,40155.27,4493.26,0,0,84,40,20,1,63,63.00,20.00
2039,0,40141.25,40169.91,2197.73,0,0,84,40,1,1,63,63.00,20.00
2041,0,40141.25,40184.61,1452.82,0,0,84,40,3,1,63,63.00,20.00
2043,0,40141.25,40193.89,1196.63,0,0,84,40,18,1,63,63.00,20.00
2045,0,40141.25,40208.95,930.60,0,0,84,40,14,1,63,63.00,20.00
2047,0,40141.25,40220.75,792.48,0,0,84,40,4,1,63,63.00,20.00
2049,0,40141.25,40235.29,669.93,0,0,84,40,16,1,63,63.00,20.00
